date,title,url,change,compare_base,index_value,basket_index,products,event,vegetable_price,pork_price,beef_price,mutton_price,egg_price,chicken_price,fish_price,apple_price,banana_price,year,month,day,weekday,quarter,day_of_year,ma_7,ma_15,ma_30,change_percent,volatility,index_value_scaled
2023-11-16,"11月16日：""农产品批发价格200指数""比昨天上升9.63个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231116_90536444.htm,9.63,昨天,330.48,334.44,"{'vegetable': {'name': '蔬菜', 'price': 6.5, 'change_percent': -0.1, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.77, 'change_percent': 2.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 88.74, 'change_percent': 3.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 77.02, 'change_percent': 0.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.75, 'change_percent': 1.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.27, 'change_percent': 2.0, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.71, 'change_percent': 1.6, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.12, 'change_percent': 4.4, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 6.92, 'change_percent': -0.4, 'unit': '元/公斤'}}",不利天气,6.5,25.77,88.74,77.02,12.75,21.27,15.71,11.12,6.92,2023,11,16,3,4,320,361.0214285714286,407.3466666666667,449.31363636363636,2.9139433551198257,0.813560662999973,2.165951834863446
2023-11-17,"11月17日：""农产品批发价格200指数""比昨天上升9.35个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231117_61382527.htm,9.35,昨天,320.85,324.7,"{'vegetable': {'name': '蔬菜', 'price': 6.81, 'change_percent': 4.7, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.7, 'change_percent': 1.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 86.61, 'change_percent': 0.6, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 79.11, 'change_percent': 3.1, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.07, 'change_percent': 4.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.54, 'change_percent': 3.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.06, 'change_percent': 3.9, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.06, 'change_percent': 3.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.19, 'change_percent': 3.4, 'unit': '元/公斤'}}",,6.81,25.7,86.61,79.11,13.07,21.54,16.06,11.06,7.19,2023,11,17,4,4,321,350.62,395.73066666666665,443.7282608695652,2.91413433068412,0.7408200089861832,2.0804681649333405
2023-11-18,"11月18日：""农产品批发价格200指数""比昨天上升9.07个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231118_62445589.htm,9.07,昨天,311.5,315.24,"{'vegetable': {'name': '蔬菜', 'price': 6.8, 'change_percent': 4.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.84, 'change_percent': 2.5, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 86.89, 'change_percent': 1.0, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 78.55, 'change_percent': 2.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.47, 'change_percent': -0.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 20.97, 'change_percent': 0.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.59, 'change_percent': 0.9, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.96, 'change_percent': 2.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 6.87, 'change_percent': -1.1, 'unit': '元/公斤'}}",,6.8,25.84,86.89,78.55,12.47,20.97,15.59,10.96,6.87,2023,11,18,5,4,322,340.52142857142866,384.4526666666667,438.21875,2.9117174959871592,0.668427436671506,1.9974700015017217
2023-11-19,"11月19日：""农产品批发价格200指数""比昨天上升8.81个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231119_71984667.htm,8.81,昨天,302.43,306.06,"{'vegetable': {'name': '蔬菜', 'price': 6.43, 'change_percent': -1.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.96, 'change_percent': 3.0, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 87.23, 'change_percent': 1.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 77.34, 'change_percent': 0.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.04, 'change_percent': 3.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.33, 'change_percent': 2.4, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.48, 'change_percent': 0.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.85, 'change_percent': 1.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 6.92, 'change_percent': -0.4, 'unit': '元/公斤'}}",利好政策,6.43,25.96,87.23,77.34,13.04,21.33,15.48,10.85,6.92,2023,11,19,6,4,323,330.71714285714285,373.50333333333333,432.7872,2.9130707932414115,0.5897012964608607,1.9169573445685903
2023-11-20,"11月20日：""农产品批发价格200指数""比昨天上升8.00个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231120_85078502.htm,8.0,昨天,293.62,297.15,"{'vegetable': {'name': '蔬菜', 'price': 6.53, 'change_percent': 0.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.44, 'change_percent': 0.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 88.25, 'change_percent': 2.6, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 77.06, 'change_percent': 0.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.67, 'change_percent': 1.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.11, 'change_percent': 1.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.93, 'change_percent': 3.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.72, 'change_percent': 0.8, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.15, 'change_percent': 3.0, 'unit': '元/公斤'}}",,6.53,25.44,88.25,77.06,12.67,21.11,15.93,10.72,7.15,2023,11,20,0,4,324,321.1985714285715,362.8726666666667,427.4346153846154,2.724610040187998,0.6822476857871369,1.8387526579554823
2023-11-21,"11月21日：""农产品批发价格200指数""比昨天上升7.51个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231121_38758864.htm,7.51,昨天,285.62,289.05,"{'vegetable': {'name': '蔬菜', 'price': 6.82, 'change_percent': 5.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.84, 'change_percent': 2.5, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 88.19, 'change_percent': 2.5, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 78.92, 'change_percent': 2.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.81, 'change_percent': 2.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 20.97, 'change_percent': 0.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.79, 'change_percent': 2.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.53, 'change_percent': -1.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.29, 'change_percent': 5.0, 'unit': '元/公斤'}}",,6.82,25.84,88.19,78.92,12.81,20.97,15.79,10.53,7.29,2023,11,21,1,4,325,312.0228571428571,352.58866666666665,422.1822222222222,2.6293676913381416,0.7651299298314026,1.7677381865701403
2023-11-22,"11月22日：""农产品批发价格200指数""比昨天上升8.10个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231122_52710716.htm,8.1,昨天,278.11,281.45,"{'vegetable': {'name': '蔬菜', 'price': 6.82, 'change_percent': 5.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.79, 'change_percent': 2.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 87.54, 'change_percent': 1.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 78.59, 'change_percent': 2.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.93, 'change_percent': 3.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.08, 'change_percent': 1.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.91, 'change_percent': 3.0, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.88, 'change_percent': 2.2, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.11, 'change_percent': 2.4, 'unit': '元/公斤'}}",,6.82,25.79,87.54,78.59,12.93,21.08,15.91,10.88,7.11,2023,11,22,2,4,326,303.23,342.6553333333334,417.0367857142857,2.9125166301103875,0.7827393898232984,1.7010733515571503
2023-11-23,"11月23日：""农产品批发价格200指数""比昨天上升7.86个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231123_21246427.htm,7.86,昨天,270.01,273.25,"{'vegetable': {'name': '蔬菜', 'price': 6.47, 'change_percent': -0.4, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.26, 'change_percent': 0.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 87.26, 'change_percent': 1.5, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 79.05, 'change_percent': 3.1, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.0, 'change_percent': 3.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.49, 'change_percent': 3.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.97, 'change_percent': 3.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.55, 'change_percent': -0.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.1, 'change_percent': 2.2, 'unit': '元/公斤'}}",,6.47,25.26,87.26,79.05,13.0,21.49,15.97,10.55,7.1,2023,11,23,3,4,327,294.5914285714286,332.9386666666667,411.9668965517242,2.911003296174216,0.6894165925586899,1.6291711992794913
2023-11-24,"11月24日：""农产品批发价格200指数""比昨天上升7.64个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231124_74341321.htm,7.64,昨天,262.15,265.29,"{'vegetable': {'name': '蔬菜', 'price': 6.66, 'change_percent': 2.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.59, 'change_percent': 1.6, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 86.82, 'change_percent': 1.0, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 77.13, 'change_percent': 0.6, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.44, 'change_percent': -0.8, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.5, 'change_percent': 3.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.8, 'change_percent': 2.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.07, 'change_percent': 4.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.17, 'change_percent': 3.2, 'unit': '元/公斤'}}",,6.66,25.59,86.82,77.13,12.44,21.5,15.8,11.07,7.17,2023,11,24,4,4,328,286.2057142857143,323.4293333333334,406.973,2.9143620064848372,0.5859871605939414,1.5593994811433927
2023-11-25,"11月25日：""农产品批发价格200指数""比昨天上升7.41个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231125_92203922.htm,7.41,昨天,254.51,257.57,"{'vegetable': {'name': '蔬菜', 'price': 6.51, 'change_percent': 0.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.31, 'change_percent': 4.4, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 87.94, 'change_percent': 2.3, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 79.13, 'change_percent': 3.2, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.17, 'change_percent': 5.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.16, 'change_percent': 1.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.02, 'change_percent': 3.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.03, 'change_percent': 3.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.18, 'change_percent': 3.5, 'unit': '元/公斤'}}",,6.51,26.31,87.94,79.13,13.17,21.16,16.02,11.03,7.18,2023,11,25,5,4,329,278.06428571428575,314.1526666666667,396.4266666666667,2.9114769557188325,0.47247070959856313,1.491580660970391
2023-11-26,"11月26日：""农产品批发价格200指数""比昨天上升7.20个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231126_24517531.htm,7.2,昨天,247.1,250.06,"{'vegetable': {'name': '蔬菜', 'price': 6.39, 'change_percent': -1.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.02, 'change_percent': 3.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 87.6, 'change_percent': 1.9, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 79.31, 'change_percent': 3.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.82, 'change_percent': 2.2, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 20.93, 'change_percent': 0.5, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.76, 'change_percent': 2.0, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.03, 'change_percent': 3.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.04, 'change_percent': 1.4, 'unit': '元/公斤'}}",,6.39,26.02,87.6,79.31,12.82,20.93,15.76,11.03,7.04,2023,11,26,6,4,330,270.15999999999997,305.14666666666665,385.69,2.9138000809388913,0.32781382637391004,1.4258035068497177
2023-11-27,"11月27日：""农产品批发价格200指数""比昨天上升5.93个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231127_46602885.htm,5.93,昨天,239.9,242.78,"{'vegetable': {'name': '蔬菜', 'price': 6.72, 'change_percent': 3.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.09, 'change_percent': 3.6, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 88.33, 'change_percent': 2.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 79.25, 'change_percent': 3.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.85, 'change_percent': 2.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.38, 'change_percent': 2.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.64, 'change_percent': 1.2, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.96, 'change_percent': 3.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 6.99, 'change_percent': 0.8, 'unit': '元/公斤'}}",,6.72,26.09,88.33,79.25,12.85,21.38,15.64,10.96,6.99,2023,11,27,0,4,331,262.4857142857143,296.4026666666667,375.266,2.471863276365152,0.7034540632106829,1.36189048260291
2023-11-28,"11月28日：""农产品批发价格200指数""比昨天上升6.81个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231128_94656153.htm,6.81,昨天,233.97,236.78,"{'vegetable': {'name': '蔬菜', 'price': 6.82, 'change_percent': 5.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.22, 'change_percent': 4.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 87.76, 'change_percent': 2.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 77.42, 'change_percent': 1.0, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.41, 'change_percent': -1.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 20.94, 'change_percent': 0.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.8, 'change_percent': 2.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.6, 'change_percent': -0.3, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.26, 'change_percent': 4.6, 'unit': '元/公斤'}}",,6.82,26.22,87.76,77.42,12.41,20.94,15.8,10.6,7.26,2023,11,28,1,4,332,255.10714285714286,287.98400000000004,365.181,2.9106295678933196,0.7308768380383615,1.3092510056885251
2023-11-29,"11月29日：""农产品批发价格200指数""比昨天上升6.62个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231129_85985838.htm,6.62,昨天,227.16,229.88,"{'vegetable': {'name': '蔬菜', 'price': 6.82, 'change_percent': 5.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.51, 'change_percent': 1.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 86.95, 'change_percent': 1.2, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 77.05, 'change_percent': 0.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.79, 'change_percent': 2.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.29, 'change_percent': 2.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.81, 'change_percent': 2.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.03, 'change_percent': 3.8, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.19, 'change_percent': 3.6, 'unit': '元/公斤'}}",,6.82,25.51,86.95,77.05,12.79,21.29,15.81,11.03,7.19,2023,11,29,2,4,333,247.82857142857142,279.80466666666666,355.32966666666664,2.9142454657510126,0.6647233581401698,1.2487999369217526
2023-11-30,"11月30日：""农产品批发价格200指数""比昨天上升6.42个点",https://www.agri.cn/V20/ZX/nyyw/2023/11/t20231130_89730395.htm,6.42,昨天,220.54,223.19,"{'vegetable': {'name': '蔬菜', 'price': 6.72, 'change_percent': 3.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 25.29, 'change_percent': 0.4, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 88.85, 'change_percent': 3.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 79.09, 'change_percent': 3.2, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.84, 'change_percent': 2.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 21.5, 'change_percent': 3.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.56, 'change_percent': 0.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.7, 'change_percent': 0.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.05, 'change_percent': 1.6, 'unit': '元/公斤'}}",,6.72,25.29,88.85,79.09,12.84,21.5,15.56,10.7,7.05,2023,11,30,3,4,334,240.76142857142855,271.86333333333334,345.58700000000005,2.9110365466582024,0.597924983350159,1.190035461850382
2023-12-01,"12月1日：""农产品批发价格200指数""比昨天上升6.24个点",https://www.agri.cn/V20/ZX/nyyw/2023/12/t20231201_89262918.htm,6.24,昨天,214.12,216.69,"{'vegetable': {'name': '蔬菜', 'price': 6.75, 'change_percent': 0.3, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.13, 'change_percent': 3.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 90.47, 'change_percent': 1.5, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 80.2, 'change_percent': 0.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.55, 'change_percent': 4.3, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.39, 'change_percent': 3.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.67, 'change_percent': 4.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 10.97, 'change_percent': -0.5, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.55, 'change_percent': 5.0, 'unit': '元/公斤'}}",,6.75,27.13,90.47,80.2,13.55,22.39,16.67,10.97,7.55,2023,12,1,4,4,335,233.9,264.106,335.7263333333333,2.9142536895198954,0.5236229104813457,1.1330463485636453
2023-12-02,"12月2日：""农产品批发价格200指数""比昨天上升6.05个点",https://www.agri.cn/V20/ZX/nyyw/2023/12/t20231202_22763664.htm,6.05,昨天,207.88,210.38,"{'vegetable': {'name': '蔬菜', 'price': 6.97, 'change_percent': 3.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.1, 'change_percent': 3.8, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 90.08, 'change_percent': 1.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 80.18, 'change_percent': 0.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.05, 'change_percent': 0.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.18, 'change_percent': 2.8, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.44, 'change_percent': 2.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.1, 'change_percent': 0.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.55, 'change_percent': 5.0, 'unit': '元/公斤'}}",不利天气,6.97,27.1,90.08,80.18,13.05,22.18,16.44,11.1,7.55,2023,12,2,5,4,336,227.23857142857142,256.57466666666664,326.1526666666667,2.9103328843563596,0.44615820384382304,1.0776550608830784
2023-12-03,"12月3日：""农产品批发价格200指数""比昨天上升5.88个点",https://www.agri.cn/V20/ZX/nyyw/2023/12/t20231203_44860984.htm,5.88,昨天,201.83,204.25,"{'vegetable': {'name': '蔬菜', 'price': 6.62, 'change_percent': -1.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.86, 'change_percent': 2.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 91.27, 'change_percent': 2.5, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 82.55, 'change_percent': 3.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 12.96, 'change_percent': -0.3, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.4, 'change_percent': 3.8, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 15.99, 'change_percent': -0.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.53, 'change_percent': 4.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.38, 'change_percent': 2.6, 'unit': '元/公斤'}}",,6.62,26.86,91.27,82.55,12.96,22.4,15.99,11.53,7.38,2023,12,3,6,4,337,220.77142857142857,249.26333333333332,316.858,2.913342912351979,0.35427995387022604,1.0239503668979135
